Moonwalkers	0	0	1	0	0	1
Last Dance	0	0	1	0	0	1
Three Wishes	0	0	1	0	0	1
Last Exorcism, The	0	1	0	0	0	1
Daddy Long Legs	0	0	0	1	0	1
Sisters (Syostry)	1	0	0	0	0	1
The Dark Tower	0	1	0	0	0	1
Annabelle: Creation	0	1	0	0	0	1
End of the Affair, The	0	1	0	0	0	1
Tomorrow	1	0	0	0	0	1
Horde, The (La Horde)	0	0	1	0	0	1
Princess (Prinsessa)	0	0	1	0	0	1
Man Vanishes, A (Ningen Johatsu)	0	1	0	0	0	1
Anacleto: Agente secreto	0	1	0	0	0	1
'night Mother	0	0	1	0	0	1
Howl	0	1	0	0	0	1
I'm Still Here	0	1	0	0	0	1
Patrik Age 1.5 (Patrik 1,5)	0	1	0	0	0	1
Haunted World of Edward D. Wood Jr., The	0	1	0	0	0	1
Come See the Paradise	0	0	0	0	1	1
Wiener-Dog	0	0	1	0	0	1
Alice in Wonderland	0	1	0	0	0	1
Maggie's Plan	0	0	0	1	0	1
Sintel	0	1	0	0	0	1
Secretariat	0	0	1	0	0	1
The Flash 2 - Revenge of the Trickster	0	0	0	1	0	1
You Again	0	1	0	0	0	1
You Will Meet a Tall Dark Stranger	0	1	0	0	0	1
Gena the Crocodile	1	0	0	0	0	1
My Man Godfrey	1	0	0	0	0	1
Sorry to Bother You	1	0	0	0	0	1
Exposed	0	0	0	1	0	1
Monsters	0	1	0	0	0	1
Luck by Chance	1	0	0	0	0	1
Stonewall	0	0	1	0	0	1
Waiting for 'Superman'	0	1	0	0	0	1
In a Better World (Hævnen)	0	1	0	0	0	1
Heartbreaker (L'Arnacoeur)	0	0	1	0	0	1
Babes in Toyland	1	0	0	0	0	1
Frankenstein	0	0	0	1	0	1
Hereafter	0	1	0	0	0	1
Undisputed III: Redemption	0	1	0	0	0	1
Saw VII 3D - The Final Chapter	1	0	0	0	0	1
Welcome to Happiness	0	0	0	1	0	1
Risen	0	0	0	0	1	1
I Shot Jesse James	0	0	0	1	0	1
On the Trail of the Bremen Town Musicians	1	0	0	0	0	1
Certified Copy (Copie conforme)	0	1	0	0	0	1
Sandpiper, The	1	0	0	0	0	1
Somewhere	0	0	1	0	0	1
The Survivalist	0	1	0	0	0	1
First Beautiful Thing, The (La prima cosa bella)	0	1	0	0	0	1
Sunset Park	0	0	1	0	0	1
Romantics, The	0	0	1	0	0	1
Reptilicus	0	0	0	0	1	1
In the blue sea, in the white foam.	1	0	0	0	0	1
Goat	0	0	1	0	0	1
Vincent Wants to Sea (Vincent will meer)	0	0	1	0	0	1
London Boulevard	0	0	0	1	0	1
Skyline	0	0	0	0	1	1
Where's Marlowe?	0	1	0	0	0	1
Oxygen	0	1	0	0	0	1
Wolf and Calf	0	1	0	0	0	1
Beastly	0	1	0	0	0	1
Requiem for the American Dream	0	0	1	0	0	1
Hatchet II	1	0	0	0	0	1
Bobik Visiting Barbos	1	0	0	0	0	1
The Magic Ring	1	0	0	0	0	1
Delta of Venus	0	0	0	0	1	1
Tarnation	0	1	0	0	0	1
Barney's Version	0	1	0	0	0	1
Meatballs 4	0	0	0	0	1	1
Star Is Born, A	0	1	0	0	0	1
Company Men, The	0	0	1	0	0	1
One-Armed Swordsman, The (Dubei dao)	0	0	1	0	0	1
Trash Humpers	0	0	0	0	1	1
Faster	1	0	0	0	0	1
Little Big Soldier (Da bing xiao jiang)	0	1	0	0	0	1
Rabbit Hole	0	1	0	0	0	1
One Week	0	1	0	0	0	1
Sweetgrass	1	0	0	0	0	1
Burlesque	0	0	1	0	0	1
Made in Dagenham	0	0	0	1	0	1
Way Back, The	0	1	0	0	0	1
Warrior's Way, The	0	1	0	0	0	1
Season of the Witch	0	1	0	0	0	1
Three from Prostokvashino	1	0	0	0	0	1
Amer	0	0	0	0	1	1
Anything for Her (Pour elle)	0	0	1	0	0	1
Funhouse, The	0	0	0	1	0	1
The Finest Hours	0	0	1	0	0	1
Dogman	0	1	0	0	0	1
Down Argentine Way	1	0	0	0	0	1
Trip, The	0	1	0	0	0	1
Happy People: A Year in the Taiga	1	0	0	0	0	1
Reckless	0	0	1	0	0	1
Bustin' Loose	0	0	0	1	0	1
Bride of Re-Animator	0	1	0	0	0	1
Ghost in the Shell: Solid State Society	0	1	0	0	0	1
Rosetta	0	1	0	0	0	1
Last Night	0	1	0	0	0	1
Even the Rain (También la lluvia)	0	1	0	0	0	1
It Happened on Fifth Avenue	1	0	0	0	0	1
Zeitgeist: Moving Forward	1	0	0	0	0	1
Agent Cody Banks 2: Destination London	0	1	0	0	0	1
Wrong Arm of the Law, The	0	1	0	0	0	1
My Best Fiend (Mein liebster Feind)	0	1	0	0	0	1
Girls About Town	1	0	0	0	0	1
Kill! (Kiru)	0	0	1	0	0	1
Pekka ja Pätkä salapoliiseina	0	1	0	0	0	1
Run of the Country, The	0	1	0	0	0	1
Gnomeo & Juliet	0	0	1	0	0	1
Rawhead Rex	0	1	0	0	0	1
Burke and Hare	0	1	0	0	0	1
Castaway on the Moon (Kimssi pyoryugi)	0	1	0	0	0	1
Asphyx, The	1	0	0	0	0	1
The Emoji Movie	0	0	0	0	1	1
Brother 2 (Brat 2)	1	0	0	0	0	1
Gods of Egypt	0	0	0	0	1	1
Embrace of the Serpent	0	1	0	0	0	1
On Any Sunday	1	0	0	0	0	1
Ipcress File, The	0	1	0	0	0	1
Guardian, The	0	0	0	1	0	1
Body Shots	0	0	1	0	0	1
Take Me Home Tonight	0	0	1	0	0	1
Race	0	0	0	1	0	1
Confessions (Kokuhaku)	0	1	0	0	0	1
Best Man, The	0	0	1	0	0	1
Bats	0	0	1	0	0	1
Eagle, The	0	0	0	1	0	1
Red Sorghum (Hong gao liang)	1	0	0	0	0	1
Sunset Limited, The	0	1	0	0	0	1
Winnie the Pooh and the Honey Tree	0	1	0	0	0	1
Man and a Woman, A (Un homme et une femme)	1	0	0	0	0	1
Mars Needs Moms	0	1	0	0	0	1
Scooby-Doo! Curse of the Lake Monster	1	0	0	0	0	1
Winnie the Pooh and Tigger Too	0	1	0	0	0	1
Omega Code, The	0	0	0	1	0	1
Julien Donkey-Boy	0	0	0	0	1	1
Summer Place, A	0	0	1	0	0	1
Hard Ticket to Hawaii	0	0	0	0	1	1
Cave of Forgotten Dreams	0	0	1	0	0	1
Damned, The (La Caduta degli dei)	0	1	0	0	0	1
Big Mommas: Like Father, Like Son	0	0	0	0	1	1
Pickup on South Street	0	1	0	0	0	1
Jane Eyre	0	0	1	0	0	1
Desierto	0	0	1	0	0	1
Boy	0	1	0	0	0	1
Diary of a Wimpy Kid: Rodrick Rules	0	1	0	0	0	1
Henry's Crime	0	0	0	1	0	1
Mamma Mia: Here We Go Again!	1	0	0	0	0	1
Playing the Victim (Izobrazhaya zhertvu)	0	1	0	0	0	1
Rory Scovel Tries Stand-Up for the First Time	0	0	0	1	0	1
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad)	0	0	0	0	1	1
Connections	1	0	0	0	0	1
Into Eternity	0	1	0	0	0	1
Daffy Duck's Quackbusters	0	0	0	1	0	1
Atlas Shrugged: Part 1	0	0	0	1	0	1
Mildred Pierce	1	0	0	0	0	1
Shot Caller	0	1	0	0	0	1
Rick and Morty: State of Georgia Vs. Denver Fenton Allen	0	0	1	0	0	1
Return with Honor	0	1	0	0	0	1
Dad's Army	1	0	0	0	0	1
Michael Jackson's Thriller	0	1	0	0	0	1
The Wait	0	1	0	0	0	1
African Cats	0	0	1	0	0	1
War and Peace	0	1	0	0	0	1
Louis Theroux: Law & Disorder	1	0	0	0	0	1
Idiots and Angels	1	0	0	0	0	1
Soul Surfer	0	1	0	0	0	1
Southbound	0	1	0	0	0	1
Mothra (Mosura)	0	0	1	0	0	1
Ip Man 3	0	1	0	0	0	1
Nothing to Declare (Rien à déclarer)	0	1	0	0	0	1
Across the Hall	0	0	0	1	0	1
Roommate, The	0	0	0	1	0	1
Cold Fever (Á köldum klaka)	0	0	1	0	0	1
Let the Bullets Fly	0	0	1	0	0	1
American Grindhouse	0	1	0	0	0	1
Santa's Little Helper	0	0	0	1	0	1
Who Killed Chea Vichea?	1	0	0	0	0	1
Run	0	1	0	0	0	1
Rabbits	0	1	0	0	0	1
Genius Party	0	0	1	0	0	1
Jack and Sarah	0	0	1	0	0	1
Dark Half, The	0	0	0	1	0	1
And the Ship Sails On (E la nave va)	0	1	0	0	0	1
Alvarez Kelly	0	0	1	0	0	1
Romance	0	1	0	0	0	1
Plunkett & MaCleane	0	0	1	0	0	1
New Rose Hotel	0	0	0	0	1	1
Long Live Ghosts!	0	0	1	0	0	1
Too Big to Fail	1	0	0	0	0	1
Frisk	0	0	1	0	0	1
My Life as McDull (Mak dau goo si)	1	0	0	0	0	1
Simon Sez	0	0	0	0	1	1
Passion of Anna, The (Passion, En)	0	1	0	0	0	1
Guinevere	0	0	0	1	0	1
Dog Park	0	0	0	1	0	1
Between the Folds	0	0	1	0	0	1
Delhi Belly	0	1	0	0	0	1
Upside Down: The Creation Records Story	0	0	1	0	0	1
Monte Carlo	0	0	1	0	0	1
One Day	0	1	0	0	0	1
Tears for Sale	0	1	0	0	0	1
Winnie the Pooh	0	0	1	0	0	1
Thumbelina	0	0	0	1	0	1
Denise Calls Up	1	0	0	0	0	1
Themroc	0	1	0	0	0	1
New One-Armed Swordsman, The (Xin du bi dao)	0	0	1	0	0	1
Mike's New Car	0	1	0	0	0	1
Paper Birds (Pájaros de papel)	1	0	0	0	0	1
Land and Freedom (Tierra y libertad)	0	1	0	0	0	1
Blitz	0	0	1	0	0	1
Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)	0	0	1	0	0	1
Sugar Town	0	1	0	0	0	1
Dad's Army	0	0	0	1	0	1
Caligula	0	0	0	0	1	1
SUBWAYStories: Tales from the Underground	0	0	1	0	0	1
The Barkley Marathons: The Race That Eats Its Young	0	1	0	0	0	1
Merci Patron !	0	1	0	0	0	1
My Afternoons with Margueritte (La tête en friche)	0	0	1	0	0	1
Final Destination 5	1	0	0	0	0	1
I Saw What You Did	0	0	1	0	0	1
Soldier's Story, A	0	1	0	0	0	1
Thin Line Between Love and Hate, A	1	0	0	0	0	1
Othello (Tragedy of Othello: The Moor of Venice, The)	0	1	0	0	0	1
Falling Angels	0	1	0	0	0	1
Two Much	0	0	1	0	0	1
A German Life	0	0	1	0	0	1
Tag	0	1	0	0	0	1
Another Earth	1	0	0	0	0	1
Hesher	0	1	0	0	0	1
West Beirut (West Beyrouth)	0	1	0	0	0	1
Bedrooms & Hallways	0	0	1	0	0	1
Stake Land	0	1	0	0	0	1
Chill Factor	0	0	0	0	1	1
Debt, The	0	0	1	0	0	1
Fraktus	0	1	0	0	0	1
Bill Cunningham New York	1	0	0	0	0	1
Bread and Chocolate (Pane e cioccolata)	0	0	1	0	0	1
On the Ropes	1	0	0	0	0	1
Walled In	0	1	0	0	0	1
Hamlet	0	1	0	0	0	1
Birdemic: Shock and Terror	0	1	0	0	0	1
Camino	0	0	0	1	0	1
Love & Human Remains	0	0	0	0	1	1
Self-criticism of a Bourgeois Dog	0	0	1	0	0	1
Red State	0	0	1	0	0	1
Source, The	0	0	0	0	1	1
In Too Deep	0	0	1	0	0	1
Pearl Jam Twenty	0	0	0	0	1	1
I Don't Know How She Does It	0	0	0	1	0	1
Shark Night 3D	0	0	0	1	0	1
Neds	0	1	0	0	0	1
Noin 7 veljestä	0	0	1	0	0	1
Phineas and Ferb the Movie: Across the 2nd Dimension	0	1	0	0	0	1
Northanger Abbey	0	1	0	0	0	1
Florence Foster Jenkins	0	1	0	0	0	1
Oscar and Lucinda (a.k.a. Oscar & Lucinda)	1	0	0	0	0	1
Little Nemo: Adventures in Slumberland	0	0	1	0	0	1
Kill List	1	0	0	0	0	1
Bellflower	0	1	0	0	0	1
Generation P	0	1	0	0	0	1
My Big Fat Greek Wedding 2	0	0	0	1	0	1
BlinkyTM	0	0	1	0	0	1
Neon Bull	0	1	0	0	0	1
Three Outlaw Samurai (Sanbiki no samurai)	0	1	0	0	0	1
Antonio Gaudí	0	1	0	0	0	1
Reckoning, The	0	1	0	0	0	1
Lightning in a Bottle	0	1	0	0	0	1
Beautiful Boy	0	1	0	0	0	1
Tyrannosaur	0	1	0	0	0	1
Me Him Her	0	0	0	1	0	1
Behind Enemy Lines II: Axis of Evil	0	0	0	1	0	1
Great Day in Harlem, A	0	1	0	0	0	1
Der Herr Karl	0	0	1	0	0	1
Margaret	0	0	1	0	0	1
Head On	0	0	0	0	1	1
Better Than Chocolate	0	0	1	0	0	1
Love and a .45	0	1	0	0	0	1
Ice Age: The Great Egg-Scapade	1	0	0	0	0	1
Abduction	0	1	0	0	0	1
This Must Be the Place	0	1	0	0	0	1
Zoom	0	0	1	0	0	1
Acid House, The	0	1	0	0	0	1
What's Your Number?	1	0	0	0	0	1
Miss Representation	0	1	0	0	0	1
J. Edgar	0	0	1	0	0	1
Double, The	0	0	0	1	0	1
Starsuckers	0	1	0	0	0	1
Frances	0	1	0	0	0	1
Deadtime Stories	0	0	0	0	1	1
Tomboy	0	0	1	0	0	1
From the Hip	0	1	0	0	0	1
George Harrison: Living in the Material World	0	1	0	0	0	1
	1	0	0	0	0	1
Into the Abyss	1	0	0	0	0	1
Sign of Four, The	0	0	1	0	0	1
Project X	0	0	0	1	0	1
Lifted	0	1	0	0	0	1
Otello	0	1	0	0	0	1
Native Son	0	0	1	0	0	1
Ménage (Tenue de soirée)	0	0	0	0	1	1
The Trust	0	0	1	0	0	1
Kindred, The	0	0	0	0	1	1
Hipsters (Stilyagi)	0	1	0	0	0	1
Crimes of the Heart	0	1	0	0	0	1
Assassination	0	1	0	0	0	1
Another Cinderella Story	0	0	1	0	0	1
Bunraku	0	0	0	1	0	1
Jimmy Carr: Telling Jokes	0	1	0	0	0	1
Jimmy Carr: Making People Laugh	0	0	1	0	0	1
Play the Game	0	1	0	0	0	1
Texas - Doc Snyder hält die Welt in Atem	1	0	0	0	0	1
Asterix and the Vikings (Astérix et les Vikings)	1	0	0	0	0	1
Happy Feet Two	1	0	0	0	0	1
Arthur Christmas	0	0	0	0	1	1
Killer's Kiss	0	0	1	0	0	1
00 Schneider - Jagd auf Nihil Baxter	1	0	0	0	0	1
Twin Falls Idaho	0	0	0	1	0	1
Bullet to the Head	0	0	0	1	0	1
The Man Who Knew Infinity	0	0	1	0	0	1
Coriolanus	0	0	1	0	0	1
Despite the Falling Snow	0	0	0	1	0	1
Wizards of the Lost Kingdom II	0	0	0	0	1	1
Last Holiday	0	1	0	0	0	1
Undertow	0	0	1	0	0	1
Salvation Boulevard	0	0	0	1	0	1
Girl Walks Into a Bar	1	0	0	0	0	1
Dear Diary (Caro Diario)	0	1	0	0	0	1
Way South, The (De weg naar het zuiden)	0	1	0	0	0	1
Being Elmo: A Puppeteer's Journey	0	1	0	0	0	1
LEGO DC Super Hero Girls: Brain Drain	0	1	0	0	0	1
Joyful Noise	0	0	0	1	0	1
Iron Lady, The	0	0	1	0	0	1
Albatross	0	0	1	0	0	1
Revenant, The	1	0	0	0	0	1
Sacrifice (Zhao shi gu er)	0	0	1	0	0	1
Contact High	0	0	1	0	0	1
Zone 39	0	0	0	1	0	1
My Son the Fanatic	0	1	0	0	0	1
Ari Shaffir: Double Negative	0	1	0	0	0	1
Boys, The	0	0	0	1	0	1
Barbershop: The Next Cut	0	0	1	0	0	1
Einstein and Eddington	0	1	0	0	0	1
Apollo 18	0	0	0	1	0	1
The Nut Job 2: Nutty by Nature	0	0	0	1	0	1
Seeking Justice	0	0	0	1	0	1
Red Tails	0	0	0	1	0	1
Flowers of War, The (Jin líng shí san chai)	1	0	0	0	0	1
The Angry Birds Movie	0	0	1	0	0	1
Escort, The (Scorta, La)	0	0	1	0	0	1
Bliss	1	0	0	0	0	1
Alles Inklusive	0	1	0	0	0	1
Puss in Boots (Nagagutsu o haita neko)	0	1	0	0	0	1
Bakuman	0	1	0	0	0	1
I Am Wrath	0	0	0	1	0	1
Woman in Love (Rubbeldiekatz)	0	0	0	0	1	1
Precious Cargo	0	0	0	0	1	1
Ciao, Professore! (Io speriamo che me la cavo)	0	1	0	0	0	1
Tenchi Muyô! In Love	1	0	0	0	0	1
Dylan Moran: Monster	1	0	0	0	0	1
Earth vs. the Flying Saucers	0	0	0	0	1	1
Pitfall (Otoshiana)	0	1	0	0	0	1
Callas Forever	0	0	1	0	0	1
It Came from Outer Space	0	0	1	0	0	1
For a Good Time, Call...	0	0	1	0	0	1
It Came from Hollywood	0	0	0	1	0	1
Janie Jones	0	0	1	0	0	1
Tarantula	0	0	1	0	0	1
Howling II: Your Sister Is a Werewolf	0	0	0	1	0	1
Journey 2: The Mysterious Island	0	0	0	0	1	1
Curse of Frankenstein, The	0	0	1	0	0	1
Frankenstein Meets the Wolf Man	0	0	0	0	1	1
The Man Who Killed Don Quixote	1	0	0	0	0	1
Rollo and the Woods Sprite (Rölli ja metsänhenki)	0	0	0	1	0	1
Atomic Brain, The	0	1	0	0	0	1
Prayers for Bobby	0	1	0	0	0	1
Spring Forward	0	0	0	1	0	1
Very Potter Sequel, A	1	0	0	0	0	1
Miss Nobody	1	0	0	0	0	1
Germinal	0	1	0	0	0	1
Icarus	0	1	0	0	0	1
Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)	0	1	0	0	0	1
Ratchet & Clank	0	0	0	1	0	1
Kicking Off	0	0	0	1	0	1
Civil War, The	0	1	0	0	0	1
SORI: Voice from the Heart	1	0	0	0	0	1
Gintama: The Final Chapter - Be Forever Yorozuya	0	1	0	0	0	1
Trippin'	0	0	0	0	1	1
Ro.Go.Pa.G.	0	0	1	0	0	1
This Is My Father	0	0	1	0	0	1
Women on the 6th Floor, The (Les Femmes du 6ème Étage)	0	1	0	0	0	1
Mega Shark vs. Crocosaurus	0	0	0	1	0	1
Red Hill	0	0	1	0	0	1
Mickey's The Prince and the Pauper	0	0	0	1	0	1
Kindergarten Cop 2	0	0	0	1	0	1
Gone	0	0	0	1	0	1
Mildred Pierce	0	1	0	0	0	1
Winslow Boy, The	0	0	1	0	0	1
King of Masks, The (Bian Lian)	0	1	0	0	0	1
Buck Rogers in the 25th Century	0	0	1	0	0	1
World of Glory	1	0	0	0	0	1
Trailer Park Boys	1	0	0	0	0	1
Ledge, The	0	0	1	0	0	1
Jeff, Who Lives at Home	0	1	0	0	0	1
Snowtown (Snowtown Murders, The)	0	0	1	0	0	1
The Crew	0	0	1	0	0	1
Space Battleship Yamato	0	0	1	0	0	1
The Forbidden Dance	0	0	1	0	0	1
Salmon Fishing in the Yemen	0	0	0	1	0	1
Hideous Kinky	0	0	1	0	0	1
Friends & Lovers	0	1	0	0	0	1
Detachment	0	1	0	0	0	1
The Shallows	0	0	1	0	0	1
The Wild One	0	1	0	0	0	1
Gen-X Cops	0	1	0	0	0	1
Cage Dive	0	0	0	0	1	1
Absentia	0	1	0	0	0	1
God Bless America	1	0	0	0	0	1
The BFG	0	0	1	0	0	1
Metroland	0	0	1	0	0	1
Raven, The	0	0	0	1	0	1
North & South	1	0	0	0	0	1
Tango	0	0	0	0	1	1
Big Bang, The	0	0	0	1	0	1
Comic-Con Episode IV: A Fan's Hope	0	0	0	1	0	1
My Scientology Movie	0	1	0	0	0	1
Karate Bullfighter	0	0	1	0	0	1
Dante's Inferno: An Animated Epic	0	0	1	0	0	1
All Yours	1	0	0	0	0	1
Atomic Submarine, The	0	0	1	0	0	1
Silver Spoon	0	1	0	0	0	1
Guerrilla: The Taking of Patty Hearst	0	1	0	0	0	1
Lucky One, The	0	1	0	0	0	1
King and I, The	0	0	1	0	0	1
The Wailing	0	0	1	0	0	1
I Stand Alone (Seul contre tous)	1	0	0	0	0	1
	1	0	0	0	0	1
Boniface's Holiday	0	0	0	1	0	1
96 Minutes	0	0	1	0	0	1
Comedy of the Strict Regime	1	0	0	0	0	1
Rocket Singh: Salesman of the Year	0	1	0	0	0	1
Walking with Monsters	0	1	0	0	0	1
Sound of My Voice	0	1	0	0	0	1
Eva	1	0	0	0	0	1
The Meddler	0	0	1	0	0	1
School of Flesh, The (École de la chair, L')	0	0	1	0	0	1
Pact, The	0	1	0	0	0	1
Boundaries	0	0	1	0	0	1
Ali Wong: Baby Cobra	1	0	0	0	0	1
Inhale	0	0	1	0	0	1
Dancemaker	0	0	0	0	1	1
Little Boxes	0	1	0	0	0	1
Geostorm	0	0	0	1	0	1
Maz Jobrani: Immigrant	1	0	0	0	0	1
Take This Waltz	0	1	0	0	0	1
Superman/Doomsday	0	1	0	0	0	1
Your Sister's Sister	0	1	0	0	0	1
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu)	0	1	0	0	0	1
Café Society	0	0	1	0	0	1
Superman/Batman: Public Enemies	1	0	0	0	0	1
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken)	0	1	0	0	0	1
Sword Art Online The Movie: Ordinal Scale	0	0	1	0	0	1
The Night Is Short, Walk on Girl	1	0	0	0	0	1
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu)	0	1	0	0	0	1
Neo Tokyo	0	0	1	0	0	1
Beauty and the Beast: The Enchanted Christmas	0	1	0	0	0	1
Bush's Brain	0	0	1	0	0	1
Fireworks, Should We See It from the Side or the Bottom?	0	0	0	1	0	1
Front of the Class	1	0	0	0	0	1
Damn Yankees!	0	1	0	0	0	1
Children of the Corn III	0	0	0	0	1	1
Death Smiles on a Murderer	0	0	0	1	0	1
Love Live! The School Idol Movie	0	1	0	0	0	1
Pocahontas II: Journey to a New World	0	0	0	1	0	1
Ballad of Narayama, The (Narayama bushiko)	1	0	0	0	0	1
Adventures in Plymptoons!	0	1	0	0	0	1
What to Expect When You're Expecting	0	0	1	0	0	1
To Rome with Love	0	0	1	0	0	1
First Position	0	1	0	0	0	1
Apple, The (Sib)	0	1	0	0	0	1
Presto	1	0	0	0	0	1
Jack-Jack Attack	1	0	0	0	0	1
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi)	0	1	0	0	0	1
Spiral	0	0	1	0	0	1
Teenage Mutant Ninja Turtles: Out of the Shadows	0	0	0	1	0	1
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen)	0	1	0	0	0	1
Gaga: Five Foot Two	0	1	0	0	0	1
Savage Nights (Nuits fauves, Les)	0	1	0	0	0	1
Harmonists, The	0	1	0	0	0	1
Cleanskin	0	1	0	0	0	1
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu)	0	1	0	0	0	1
Show Boat	0	0	1	0	0	1
Dave Chappelle: Killin' Them Softly	0	1	0	0	0	1
Firm, The	0	0	1	0	0	1
Day of the Beast, The (Día de la Bestia, El)	0	1	0	0	0	1
Godzilla vs. Mechagodzilla (Gojira tai Mekagojira)	0	0	1	0	0	1
My Name Is Joe	0	1	0	0	0	1
Spirit Camp	1	0	0	0	0	1
Animal Factory	0	0	1	0	0	1
Some Guy Who Kills People	1	0	0	0	0	1
Front Cover	0	1	0	0	0	1
Treasure Island	0	0	0	1	0	1
Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper	0	0	1	0	0	1
Cincinnati Kid, The	0	0	0	0	1	1
2 Days in New York	0	0	1	0	0	1
Killer Joe	1	0	0	0	0	1
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai)	0	1	0	0	0	1
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da)	0	1	0	0	0	1
Anaconda: The Offspring	0	0	0	0	1	1
Amateur	0	0	0	1	0	1
Christmas Carol, A	0	0	1	0	0	1
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre)	0	0	1	0	0	1
Awfully Big Adventure, An	1	0	0	0	0	1
Goodbye Charlie	1	0	0	0	0	1
Angels' Share, The	0	1	0	0	0	1
Immature, The (Immaturi)	0	1	0	0	0	1
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi)	0	1	0	0	0	1
King of Hearts	1	0	0	0	0	1
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû)	0	0	0	1	0	1
2048: Nowhere to Run	0	1	0	0	0	1
Gate, The	0	0	1	0	0	1
Hands Over the City (Le mani sulla città)	1	0	0	0	0	1
Jon Stewart Has Left the Building	0	1	0	0	0	1
Brake	0	0	0	1	0	1
Follow Me, Boys!	0	0	0	0	1	1
Hope Springs	0	0	0	0	1	1
Queen of Versailles, The	0	0	0	1	0	1
Male Hunt	0	0	1	0	0	1
The Death of Stalin	0	1	0	0	0	1
Confidential Report	0	1	0	0	0	1
Hurlyburly	0	1	0	0	0	1
Diary of a Wimpy Kid: Dog Days	0	0	1	0	0	1
Broken	1	0	0	0	0	1
6 Days to Air: The Making of South Park	0	1	0	0	0	1
Odd Life of Timothy Green, The	1	0	0	0	0	1
Prime Suspect 3	0	0	1	0	0	1
Prime Suspect 6: The Last Witness	0	0	1	0	0	1
Prime Suspect: The Lost Child	0	0	0	1	0	1
Marauders	0	1	0	0	0	1
Conception	0	0	1	0	0	1
Paradise Lost 3: Purgatory	0	1	0	0	0	1
Words, The	0	1	0	0	0	1
Runaway Brain	1	0	0	0	0	1
Human Condition I, The (Ningen no joken I)	1	0	0	0	0	1
King Solomon's Mines	0	0	1	0	0	1
Lola Versus	0	0	0	1	0	1
Heartburn	0	0	0	0	1	1
Northwest Passage	0	0	1	0	0	1
Violets Are Blue...	0	0	1	0	0	1
Holy Motors	1	0	0	0	0	1
House at the End of the Street	0	1	0	0	0	1
My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai)	1	0	0	0	0	1
Love Lasts Three Years (L'amour dure trois ans)	0	1	0	0	0	1
Tall Man, The	0	0	0	1	0	1
LOL	0	1	0	0	0	1
Rust and Bone (De rouille et d'os)	0	0	0	0	1	1
Advise and Consent	1	0	0	0	0	1
Johnny Eager	0	1	0	0	0	1
Sinister	0	1	0	0	0	1
Thing: Terror Takes Shape, The	0	0	0	0	1	1
Side by Side	0	0	1	0	0	1
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori)	0	1	0	0	0	1
Liberal Arts	0	0	1	0	0	1
Immigrant, The	1	0	0	0	0	1
Johnny Belinda	0	1	0	0	0	1
Executive Suite	0	0	1	0	0	1
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté)	0	0	1	0	0	1
Paranormal Activity 4	0	0	1	0	0	1
Alex Cross	0	0	0	1	0	1
'Hellboy': The Seeds of Creation	0	1	0	0	0	1
Silent Hill: Revelation 3D	0	0	1	0	0	1
Mental	0	0	0	1	0	1
Dragon Seed	0	1	0	0	0	1
Sessions, The (Surrogate, The)	0	1	0	0	0	1
Steam: The Turkish Bath (Hamam)	0	1	0	0	0	1
Smashed	0	1	0	0	0	1
Loving Vincent	1	0	0	0	0	1
Anna Karenina	0	0	1	0	0	1
Man with the Iron Fists, The	0	0	1	0	0	1
Bay, The	0	0	1	0	0	1
Himizu	0	1	0	0	0	1
Heiress, The	0	1	0	0	0	1
To Each His Own	0	1	0	0	0	1
Nature Calls	0	0	0	1	0	1
Vamps	0	0	0	1	0	1
10 Years	0	1	0	0	0	1
Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)	0	1	0	0	0	1
Luna Papa	0	1	0	0	0	1
